"cluster","marker","log2FC","pval"
"55","CD16",-1.86746439369143,3.10939695399811e-60
"94","CD16",-2.41311413828782,1.63473246672516e-235
"85","CD16",-1.05415926084704,2.36607038792084e-35
"71","CD16",-1.06441501681917,1.55228578431881e-24
"72","CD16",-0.727398319465945,3.36114006081721e-18
"42","CD16",-0.601053715164727,2.95347845122551e-09
"61","CD16",-0.634480321122843,3.58089904831829e-23
"3","CD16",0.685924381911133,1.34524865959989e-28
"31","CD16",0.175994824883992,0.0130180324278416
"92","CD16",0.432209453421458,7.66654225741042e-06
"32","CD16",-0.618338141113049,5.7879899551076e-21
"14","CD16",-0.0924051453722345,0.19173464804157
"24","CD16",-1.40566065437096,4.29015287708493e-58
"82","CD16",0.0039869204514309,0.954901758486691
"13","CD16",-3.37807028012449e-05,0.999527904457143
"21","CD16",-0.216484714635303,0.00894785499552546
"4","CD16",0.363066005660461,9.95300006346227e-10
"12","CD16",-0.179419751180417,0.0059257204088825
"22","CD16",-0.585548066837379,5.47163550712045e-20
"23","CD16",-0.332666735527544,6.96712323616026e-09
"1","CD16",-0.666136336638662,6.14494233932163e-27
"33","CD16",-1.2209468980464,6.0742439877658e-53
"2","CD16",-1.13647889589569,1.88651228969555e-61
"43","CD16",-0.9472892625948,2.44355135423049e-15
"34","CD16",-1.20674535188503,1.35759777001499e-42
"41","CD16",-0.719117220817068,1.34734546800976e-17
"11","CD16",-2.00116887714047,2.52043850116611e-162
"51","CD16",-0.655741945453772,4.93117334355205e-21
"91","CD16",-1.25207709532228,7.73296670108785e-85
"81","CD16",-2.67659639821392,2.5882847129156e-247
"98","CD44",-0.0705793308303737,2.8459099295202e-09
"88","CD44",-0.141191900542093,6.63666214960722e-22
"89","CD44",-0.730979884097472,0
"99","CD44",-0.403820514715694,9.3195874037248e-266
"90","CD44",-0.324925029081808,3.17590467070301e-215
"80","CD44",0.0508633996758912,0.369864480417519
"100","CD44",-0.700392385914007,0
"96","CD44",0.111819802682647,1.50588586135317e-50
"95","CD44",-0.100980311718995,3.9698056367905e-40
"87","CD44",-0.250472995211387,3.34578275289723e-148
"97","CD44",0.142594252705226,2.28825919409784e-23
"86","CD44",-0.19723237175535,3.20045495910691e-52
"44","CD44",-0.137831592104715,6.75649345545131e-09
"45","CD44",-0.578468267202887,1.69614926232291e-140
"30","CD44",0.0571292894198848,3.41567345842866e-25
"20","CD44",0.180329376345649,1.05327945061159e-162
"27","CD44",-0.0941695507925691,9.33736619949299e-19
"39","CD44",0.157840022609478,2.30069088908476e-162
"9","CD44",0.216909548619684,1.0377438261099e-288
"29","CD44",-0.115561481956565,6.00547779967193e-106
"7","CD44",0.165936599293123,4.00555989476047e-229
"5","CD44",0.0243660723518786,5.85858424752105e-05
"28","CD44",-0.0323070596087645,8.50494256202215e-09
"19","CD44",0.00191582255760636,0.816610569442009
"26","CD44",0.156687483329832,1.31366264511081e-162
"17","CD44",-0.387436547939603,0
"37","CD44",-0.0804841815757062,4.26161729347095e-18
"16","CD44",0.0686997175294582,1.78690491837451e-33
"18","CD44",0.0670866965465551,8.58818456832757e-29
"6","CD44",-0.390312142235614,4.81228395751659e-186
"49","CD44",-0.00906758956148412,0.126958021697222
"8","CD44",0.219034301431789,1.9392771751343e-289
"15","CD44",0.237447130734037,0.0235118722602366
"36","CD44",0.0471110021420559,3.52117662534761e-09
"35","CD44",0.00870540537416709,0.975463768306593
"66","CD44",-0.200498312286687,3.20772877914419e-06
"38","CD44",-0.144757691793175,1.30543078944722e-53
"77","CD44",0.108394101506079,1.0650851981692e-85
"10","CD44",0.034914790563348,7.97471206626866e-10
"48","CD44",-0.0850297630755366,8.73058724430279e-21
"78","CD44",-0.0646359181149098,2.66933787320989e-28
"40","CD44",0.086792912097335,4.7781061468826e-35
"46","CD44",-0.0162378246961882,0.103613046338299
"50","CD44",0.0927094072323319,7.78458425425955e-43
"68","CD44",0.172260668454783,1.06381702423091e-118
"57","CD44",0.0205373257546067,0.00168590926054189
"58","CD44",-0.0587540144346627,9.16614399258542e-13
"60","CD44",-0.0252232289763441,0.0016085266824018
"47","CD44",-0.0611272687735415,8.54186441285572e-10
"69","CD44",0.231738683227278,1.38254283815566e-243
"56","CD44",-0.412875679135411,7.70217770143836e-246
"59","CD44",0.0819127955742776,1.71654664725419e-48
"67","CD44",-0.530547203476305,4.81556722380949e-158
"79","CD44",0.0411634034954599,5.46108953312438e-08
"70","CD44",0.0418175617498309,8.4470900227425e-13
"73","CD44",0.150919473492803,1.24923345272334e-114
"93","CD44",0.0851957902984724,1.01133365977933e-41
"74","CD44",0.0878203160701503,1.39657731383886e-57
"63","CD44",0.00231695370092611,0.789577976113599
"62","CD44",-0.0692847558707164,3.66894783277203e-33
"84","CD44",0.192412609858586,2.04489134762669e-141
"52","CD44",-0.154055901475891,1.46606946955407e-87
"76","CD44",-0.00817995896376877,0.330318411547544
"65","CD44",0.2357678721928,4.66831779534486e-230
"83","CD44",0.0712459133107753,1.51138410681168e-36
"75","CD44",-0.400556847232807,2.90918059821359e-105
"64","CD44",0.0990583349115212,1.30514706785935e-48
"25","CD44",0.130257219766472,5.98743616332381e-22
"53","CD44",0.07496925349136,4.08277405953542e-17
"54","CD44",-0.0702299695169535,3.84834810819633e-10
"55","CD44",-0.260935824628166,7.61123161466304e-51
"94","CD44",0.112198860934272,1.35439981692966e-68
"85","CD44",0.207139048456874,3.35189578764521e-101
"71","CD44",-0.741375964183277,4.01282894894217e-219
"72","CD44",-0.531696647024973,1.74199586124292e-228
"42","CD44",0.156870763115344,1.04029391723406e-77
"61","CD44",-0.674747892080334,0
"3","CD44",0.234942807930332,0
"31","CD44",0.166594872650393,1.14016460944369e-146
"92","CD44",0.0443918533577994,0.00662413945466893
"32","CD44",0.187338878880355,5.60508174387196e-210
"14","CD44",0.0763090996018533,7.53711540621404e-39
"24","CD44",0.0241806138767522,0.0280763777151695
"82","CD44",-0.362506087372265,4.4791494811629e-242
"13","CD44",0.167386052052844,4.68939528019997e-223
"21","CD44",0.280359928168673,5.12805991417093e-231
"4","CD44",0.290608909203034,0
"12","CD44",0.287618297090084,0
"22","CD44",0.284482001293939,0
"23","CD44",0.274904304239062,0
"1","CD44",0.352840187704986,0
"33","CD44",0.280498075475324,8.49386400056202e-257
"2","CD44",0.195483342471292,5.0807088951805e-190
"43","CD44",0.10206862518461,1.3591122552467e-28
"34","CD44",0.226131387852198,2.99903730021374e-162
"41","CD44",0.234663607060035,2.64285668189631e-174
"11","CD44",0.31966243128208,0
"51","CD44",0.0390987210903244,4.41783156461594e-07
"91","CD44",-0.772236718273681,0
"81","CD44",-1.12989384082316,0
"98","CD38",1.33798266316085,0
"88","CD38",0.895410443162604,6.35561069948298e-102
"89","CD38",1.21149467635223,0
"99","CD38",-0.666661004912172,2.90995725872424e-119
"90","CD38",-0.306966747590705,1.0942210400691e-35
"80","CD38",-1.93360521044618,4.89636734985897e-25
"100","CD38",0.664779164304953,1.66610849973511e-140
"96","CD38",1.33622704478093,0
"95","CD38",0.895302674011379,4.88974975460156e-228
"87","CD38",1.23569060484326,0
"97","CD38",1.34995973371951,8.59244521551641e-222
"86","CD38",-0.362009245074204,8.36064104141967e-41
"44","CD38",0.150070299939065,0.020302560979149
"45","CD38",-1.65524444811921,1.12645372938202e-142
"30","CD38",-0.234167078736611,1.10046991373307e-33
"20","CD38",-0.701091717732128,6.60041206454549e-213
"27","CD38",0.985316438407741,2.13474683599713e-185
"39","CD38",-1.03413302987346,0
"9","CD38",-1.52873359464658,0
"29","CD38",-0.742059228110841,0
"7","CD38",-1.43044106130581,0
"5","CD38",-1.25195221220922,0
"28","CD38",-1.40087128776751,0
"19","CD38",0.738949710928512,8.8800879205885e-167
"26","CD38",-1.81036448091038,0
"17","CD38",-1.31385585233505,0
"37","CD38",-1.22096721616403,4.68674709416636e-186
"16","CD38",-1.7601702974038,0
"18","CD38",-1.17311673274659,0
"6","CD38",-2.02050625534431,0
"49","CD38",-1.13381890254007,0
"8","CD38",-2.26785534394572,0
"15","CD38",-0.570443771173736,0.047523362323922
"36","CD38",-1.94098574261038,0
"35","CD38",-1.45879362873956,0.0924189044821395
"66","CD38",-1.33974671507439,6.71102223108358e-18
"38","CD38",-1.52354933623181,0
"77","CD38",-1.81399038500733,0
"10","CD38",-0.398705293385302,2.93172714195717e-101
"48","CD38",-1.76534049252007,0
"78","CD38",-1.21487743919735,0
"40","CD38",-0.496570264117877,1.31959196477327e-79
"46","CD38",-2.1781949586319,0
"50","CD38",-0.670820810308956,4.11785310673827e-135
"68","CD38",-1.22240080608106,2.43062430577525e-267
"57","CD38",-1.84447083872566,0
"58","CD38",-1.41385193966028,0
"60","CD38",-1.75004114047526,0
"47","CD38",-2.04008942864715,0
"69","CD38",-2.20805120454011,0
"56","CD38",-2.08866056123925,0
"59","CD38",-1.95858059874974,0
"67","CD38",-2.47194533949367,1.92729813291726e-278
"79","CD38",-1.23281164371119,3.87424774807408e-260
"70","CD38",-0.908892095369921,7.72902429893738e-294
"73","CD38",-0.755859312460327,2.47756234040659e-196
"93","CD38",-0.227615630483519,5.49464080275104e-27
"74","CD38",-0.333894778171549,4.49250483342414e-56
"63","CD38",-1.10023056244923,4.41994590888839e-228
"62","CD38",0.457080170916776,1.58009217381818e-136
"84","CD38",-0.29092745898415,1.09174999424874e-39
"52","CD38",-0.198040547015528,3.03605509561005e-16
"76","CD38",-0.476691013835728,1.7436376211653e-61
"65","CD38",-1.11466748179239,7.89618706754574e-231
"83","CD38",0.394858838554023,8.93128679478485e-85
"75","CD38",-1.55647489247188,1.0025713082852e-175
"64","CD38",-1.00661989650792,4.52215172572448e-226
"25","CD38",0.0591414130276635,0.119153896850854
"53","CD38",-1.09969086908034,9.61498980416491e-160
"54","CD38",-0.580660937728557,1.78340429124234e-43
"55","CD38",-1.33660681296947,3.1068494832621e-146
"94","CD38",-1.02119500866772,1.92645400988432e-249
"85","CD38",-1.11697099468921,3.22427836367334e-181
"71","CD38",1.59693998454491,0
"72","CD38",1.60220077022695,0
"42","CD38",1.0527653868313,6.74230140100236e-256
"61","CD38",1.62807999057614,0
"3","CD38",0.719441590351385,0
"31","CD38",1.07515588154498,0
"92","CD38",1.84316191150242,0
"32","CD38",0.777198311275857,0
"14","CD38",0.265856124400854,2.45162325586158e-51
"24","CD38",-0.683320389433035,4.57584191709598e-118
"82","CD38",1.63740720068594,0
"13","CD38",0.848862878354026,0
"21","CD38",-0.253647432155894,3.4442968116275e-21
"4","CD38",0.381139761557046,5.00303962499838e-144
"12","CD38",0.570243056244398,6.91787634731532e-235
"22","CD38",-0.414558282610428,1.30029372925388e-94
"23","CD38",0.272167208869743,6.23370980542093e-72
"1","CD38",0.458982965559408,6.15041084008873e-163
"33","CD38",-0.341647239927334,2.35691561518237e-37
"2","CD38",0.951528374572694,0
"43","CD38",0.137901432132196,9.45855709562032e-06
"34","CD38",-0.086390139377416,0.00222472899720793
"41","CD38",1.15789425292587,0
"11","CD38",0.148853643916225,6.28020926199202e-13
"51","CD38",0.568206949670083,3.35306774237318e-98
"91","CD38",1.72245449336169,0
"81","CD38",1.70476522543172,0
"98","CD13",1.22326271710943,4.8073482370704e-76
"88","CD13",0.345726095511768,3.59386322307088e-06
"89","CD13",-0.991888648203859,1.0299604519991e-96
"99","CD13",-2.18712646086644,0
"90","CD13",-1.62382708273163,7.3051471481145e-306
"80","CD13",-2.2056489416566,1.1872730108191e-15
"100","CD13",-1.52477867117929,5.89473211026316e-265
"96","CD13",1.80320096139435,4.19955777420644e-214
"95","CD13",1.30554842531697,5.3444546529062e-153
"87","CD13",0.671428139881117,3.20372646699376e-45
"97","CD13",0.554763963836016,1.3618440847218e-12
"86","CD13",0.184406438242875,0.0063812920515251
"44","CD13",-0.292395781360085,0.0230180034103322
"45","CD13",-1.34617200422748,6.30420914292128e-53
"30","CD13",0.182734166496031,3.14534786820152e-07
"20","CD13",0.0813220213593189,0.0648889363912927
"27","CD13",-0.392992272501415,2.15272147399901e-11
"39","CD13",-0.620403934814835,1.46025750990007e-62
"9","CD13",-0.835348271055664,5.11325598747544e-112
"29","CD13",-0.358316907857008,8.13526389992409e-27
"7","CD13",-0.854153876474188,6.42205325024283e-122
"5","CD13",-0.52519529962758,4.10526198068564e-36
"28","CD13",-1.3131607714497,6.78442657712731e-279
"19","CD13",-0.18984351965376,7.62196415416498e-05
"26","CD13",-1.44951925360245,1.79481353632162e-244
"17","CD13",-0.989641376677632,2.01569058201633e-100
"37","CD13",-1.48846037408213,3.1445811367631e-149
"16","CD13",-1.33066691002237,1.38934654405133e-192
"18","CD13",-1.42551300520097,3.95177099808309e-243
"6","CD13",-1.97167814813827,1.10596475461696e-211
"49","CD13",-0.5632355954035,3.58363972113197e-48
"8","CD13",-2.11775808310323,0
"15","CD13",-0.889645455254436,0.0625270244109015
"36","CD13",-1.91243080018809,9.50295244196364e-221
"35","CD13",-1.41172486918739,0.084361188636523
"66","CD13",-1.60703586174811,4.60984172050602e-13
"38","CD13",-0.765182137787482,4.38736637877873e-43
"77","CD13",-1.59726277240436,2.04531478213792e-228
"10","CD13",-0.17860612062995,1.56754658104713e-07
"48","CD13",-1.5226852777325,1.07663521592501e-169
"78","CD13",-0.667870121757322,1.46416975829599e-63
"40","CD13",0.169051240859967,0.000197416711083421
"46","CD13",-2.08801184171161,1.69502751669254e-198
"50","CD13",0.0207833294591331,0.655246060402997
"68","CD13",-0.702184717796302,1.58333731659714e-44
"57","CD13",-1.33159608397145,1.5462364674288e-172
"58","CD13",-0.965961746585617,1.43509553596783e-75
"60","CD13",-1.44833161688933,3.090287043667e-195
"47","CD13",-1.64389576782457,6.05329356320566e-118
"69","CD13",-2.19323850892186,8.58229773043701e-291
"56","CD13",-1.82166778252173,4.88412901577262e-221
"59","CD13",-1.82626951999722,0
"67","CD13",-2.59136098999195,3.33303937865486e-193
"79","CD13",-0.90588000256471,2.70956272154636e-77
"70","CD13",-0.306502593266146,3.76208786033052e-17
"73","CD13",-1.05721715048979,5.10554144531619e-112
"93","CD13",-1.01257672992435,1.89458513588377e-135
"74","CD13",-0.940534289624861,9.36974230303499e-75
"63","CD13",-1.89014270390073,2.28817757122279e-225
"62","CD13",-0.792075913544681,4.18458218779894e-67
"84","CD13",-0.351730426017428,2.04279127129045e-11
"52","CD13",-1.61182408270648,1.0420618084578e-213
"76","CD13",-0.98991865962497,4.32755742903376e-63
"65","CD13",-1.54013229503238,1.09462550922871e-169
"83","CD13",-0.155679787364397,0.000470951230213808
"75","CD13",-2.75934376598679,1.39275407166668e-228
"64","CD13",-1.62374625319062,2.4647100786569e-191
"25","CD13",0.31688268669269,0.00136210841702686
"53","CD13",-1.94992448654491,2.09586714942794e-180
"54","CD13",-2.03516684831667,3.7386548995041e-156
"55","CD13",-2.11225938092102,1.22477008011727e-141
"94","CD13",-2.47258640002977,0
"85","CD13",-1.87800737496504,5.02153792769987e-195
"71","CD13",-0.318973874761308,9.47248726350819e-08
"72","CD13",0.0276999843909218,0.556622596194555
"42","CD13",0.136321978263247,0.0352051540690828
"61","CD13",0.375217214127899,1.69062805801949e-22
"3","CD13",1.58529225485567,1.00449955089837e-231
"31","CD13",0.753937764233137,4.39884965900391e-50
"92","CD13",1.23194945701491,1.00643014502752e-48
"32","CD13",0.474665418350138,7.62702007192439e-24
"14","CD13",1.26925448728372,4.85584696958922e-133
"24","CD13",0.395393092192717,6.23321777683351e-10
"82","CD13",1.00121376944978,6.2225311622414e-106
"13","CD13",0.800249757960968,9.17037703875285e-85
"21","CD13",1.26280559677306,1.26878855557721e-79
"4","CD13",1.70354733886304,2.40540292052699e-289
"12","CD13",1.2401791141873,6.29331362087991e-129
"22","CD13",0.939408456954285,9.77755795478104e-71
"23","CD13",1.03959383648358,3.75950843642636e-112
"1","CD13",2.29812473255472,0
"33","CD13",0.821589718586708,4.12734700015854e-36
"2","CD13",0.818447731871922,4.15780809383382e-65
"43","CD13",0.368661954667949,2.68530532125255e-06
"34","CD13",0.100056724755602,0.103902283283268
"41","CD13",0.935312308674791,3.06715397857703e-50
"11","CD13",1.54653272992128,4.34346089812536e-168
"51","CD13",0.288222469447452,7.58666037786175e-08
"91","CD13",1.12426745520089,2.00675740135884e-223
"81","CD13",0.20770934654251,3.63975073542222e-09
"98","CD3",-3.21161382942536,0
"88","CD3",-3.65528430240264,0
"89","CD3",-3.54539772551734,0
"99","CD3",-3.49581621890938,0
"90","CD3",-3.30534824593647,0
"80","CD3",-0.404742723830028,8.12985807569932e-08
"100","CD3",-3.27256412723371,0
"96","CD3",-3.72302399442563,0
"95","CD3",-2.92877067092184,0
"87","CD3",-3.43778484489345,0
"97","CD3",-3.88244669490042,0
"86","CD3",-3.31372575172595,0
"44","CD3",-3.8755693835444,7.6942006607061e-185
"45","CD3",0.753280498312797,2.2102530414112e-178
"30","CD3",1.1811234657598,0
"20","CD3",1.08319843288756,0
"27","CD3",1.15025198361167,0
"39","CD3",1.17656491161984,0
"9","CD3",1.09516368375154,0
"29","CD3",1.17106971950485,0
"7","CD3",1.10977626731951,0
"5","CD3",1.04519681496368,0
"28","CD3",1.15781480260009,0
"19","CD3",1.19101749330207,0
"26","CD3",1.07814654177345,0
"17","CD3",1.12475038070288,0
"37","CD3",1.13149801826734,0
"16","CD3",1.04655111506894,0
"18","CD3",1.21520589583677,0
"6","CD3",0.762263823467593,0
"49","CD3",1.10197239968023,0
"8","CD3",1.11016451741728,0
"15","CD3",0.357579377058829,0.00138520229304289
"36","CD3",1.06290716841749,0
"35","CD3",-0.190716664259446,0.526931857026651
"66","CD3",0.445199380894424,7.83237049395223e-14
"38","CD3",1.04235784433091,0
"77","CD3",1.04857475495888,0
"10","CD3",1.19942728776061,0
"48","CD3",1.06197733174998,0
"78","CD3",1.06670530976093,0
"40","CD3",1.11146870729057,0
"46","CD3",1.02633288656578,0
"50","CD3",1.06055981194627,0
"68","CD3",1.12638560111488,0
"57","CD3",1.09022522845283,0
"58","CD3",1.12830068325681,0
"60","CD3",1.05192535349405,0
"47","CD3",1.06849643275885,0
"69","CD3",0.973624669010152,0
"56","CD3",0.921410053957077,0
"59","CD3",1.09441909956181,0
"67","CD3",0.632157579984207,1.24826393109686e-204
"79","CD3",0.968003710704937,0
"70","CD3",1.07707414783701,0
"73","CD3",-2.59658497403974,0
"93","CD3",-3.57628954198488,0
"74","CD3",-2.70384332709166,0
"63","CD3",-3.23146927866054,0
"62","CD3",-2.84663090458282,0
"84","CD3",-2.27615584887148,0
"52","CD3",-3.30270576266353,0
"76","CD3",-2.8608321958554,0
"65","CD3",-3.16345208191834,0
"83","CD3",-2.16279071398364,0
"75","CD3",-4.58000285843426,0
"64","CD3",-3.32102522535308,0
"25","CD3",-2.61889080686233,6.19229145114904e-199
"53","CD3",-3.56385675992818,0
"54","CD3",-3.70213102362718,0
"55","CD3",-3.52557054088236,0
"94","CD3",-4.50674584156066,0
"85","CD3",-4.04862370336071,0
"71","CD3",-4.24203259948846,0
"72","CD3",-3.36287175424508,0
"42","CD3",-3.1823229924661,0
"61","CD3",-3.88297595364112,0
"3","CD3",-2.07935243084423,0
"31","CD3",-2.595859241536,0
"92","CD3",-4.18958814852655,0
"32","CD3",-3.14049108861492,0
"14","CD3",-2.93667719894019,0
"24","CD3",-3.68431460722897,0
"82","CD3",-2.89540858433122,0
"13","CD3",-2.47401005746669,0
"21","CD3",-2.92541138853017,0
"4","CD3",-2.34331781881765,0
"12","CD3",-2.83203568932049,0
"22","CD3",-3.30552142847638,0
"23","CD3",-3.1426176459751,0
"1","CD3",-3.80233150559147,0
"33","CD3",-3.50841117040964,0
"2","CD3",-3.39352996116029,0
"43","CD3",-3.38521981304255,0
"34","CD3",-3.7418758522229,0
"41","CD3",-2.98306041882052,0
"11","CD3",-4.70589493708773,0
"51","CD3",-3.70826140072289,0
"91","CD3",-4.94084886572702,0
"81","CD3",-5.83041046556379,0
"98","CD61",0.59767689060404,1.07781520125941e-13
"88","CD61",0.292961897925785,0.00124799219457513
"89","CD61",-0.79570987564027,6.28264639388799e-30
"99","CD61",-0.739204727073428,7.63949165659923e-42
"90","CD61",-1.30055682906443,1.72015764631708e-82
"80","CD61",-1.05095823333406,0.000171025904435619
"100","CD61",-0.383873876510849,1.29966959897789e-11
"96","CD61",-1.27156440644266,6.99164750903016e-80
"95","CD61",0.00566513291786741,0.925820219770084
"87","CD61",-0.268042624024932,1.67265963993015e-06
"97","CD61",-0.770243009662257,9.50571595838075e-12
"86","CD61",-0.61279097988626,5.23200078513006e-12
"44","CD61",-0.287398249617485,0.0830359799250004
"45","CD61",-0.609134790882012,4.86774325888964e-09
"30","CD61",1.12868263488879,9.66753089872369e-102
"20","CD61",0.999594524664183,3.02785490793016e-67
"27","CD61",-0.221766359221613,0.0117715530726889
"39","CD61",0.355875455391359,1.09905732277712e-12
"9","CD61",-1.78515961858665,7.35203969780178e-303
"29","CD61",0.46203764453705,3.73732813394297e-24
"7","CD61",0.361751233399687,3.52360446888993e-14
"5","CD61",0.356578844373629,8.33218236646395e-12
"28","CD61",-0.278084739704851,2.84419748074926e-10
"19","CD61",-1.09376535903795,6.40832034638054e-62
"26","CD61",-0.283484174035675,2.21603655961941e-07
"17","CD61",-0.304012366832147,3.88800570170259e-09
"37","CD61",-0.343858065339978,2.31409691572096e-06
"16","CD61",-0.357488957285637,6.37447270212141e-11
"18","CD61",-2.21673052366277,0
"6","CD61",-1.17693505129707,1.15789024707356e-49
"49","CD61",0.558302949850184,1.35033444060995e-26
"8","CD61",-3.76033409060429,0
"15","CD61",0.187023854190521,0.703345376194629
"36","CD61",-0.49741894094832,2.38367586566414e-12
"35","CD61",NA,0.000736455553277982
"66","CD61",0.277215081298706,0.363070054657782
"38","CD61",0.0479065847903808,0.443121381934664
"77","CD61",-0.226998687069688,0.000103303510813161
"10","CD61",-0.835132295439096,3.61880254621725e-86
"48","CD61",-0.20836984325886,0.00156498005326585
"78","CD61",0.407608353091852,2.13599146322879e-14
"40","CD61",1.0041053407348,1.17638824081171e-49
"46","CD61",-0.657452655600877,2.5272112405571e-17
"50","CD61",0.992950071020134,1.46637708210649e-51
"68","CD61",0.506206825160529,4.72148909026702e-14
"57","CD61",-0.0990897966685829,0.106339028465456
"58","CD61",-0.185993284042403,0.00629200122734155
"60","CD61",-2.20283294351005,1.90350618457957e-238
"47","CD61",-0.354101413870012,2.13412207053913e-05
"69","CD61",-3.86613559660884,0
"56","CD61",-0.230641103628577,0.000823193538354137
"59","CD61",-2.95228261753989,0
"67","CD61",-3.94924068791869,2.13201465318822e-175
"79","CD61",-1.69120342930489,8.09202543898141e-147
"70","CD61",-1.16948655353507,1.9168515823222e-145
"73","CD61",0.38537520768985,4.28758733244683e-09
"93","CD61",-3.98641762637146,0
"74","CD61",0.14485521612294,0.0146493996238884
"63","CD61",-0.292320255804589,2.42055424349499e-05
"62","CD61",0.130694882895912,0.0358096175743109
"84","CD61",0.664416655598699,2.35893537104885e-20
"52","CD61",-0.356893683557438,2.75182575702777e-08
"76","CD61",-0.0119526528467864,0.877955175019432
"65","CD61",-0.286221129259019,4.57203907265123e-05
"83","CD61",0.894825627181413,1.23985627283693e-40
"75","CD61",-4.16317103424063,7.70289864611683e-142
"64","CD61",-0.389278796547758,9.03869063926089e-09
"25","CD61",0.741901037089891,1.32583002706192e-09
"53","CD61",-0.807942264544035,3.71607181459778e-20
"54","CD61",-0.702106579587699,3.99241572213855e-17
"55","CD61",-0.7884460388303,8.32292351299377e-17
"94","CD61",NA,0
"85","CD61",-5.81149935954575,0
"71","CD61",-0.668608662643623,3.61324188653384e-14
"72","CD61",-0.201256374454739,0.00884258588568019
"42","CD61",0.032117523448604,0.704220748269203
"61","CD61",-0.375558893205193,8.30426116480019e-12
"3","CD61",1.66090025780308,3.61487054464757e-193
"31","CD61",0.477115642337133,3.85415789287708e-13
"92","CD61",-0.350059278104141,8.1639499790991e-05
"32","CD61",0.686694863928802,1.25182495515964e-30
"14","CD61",0.968499956410904,1.03878328352215e-58
"24","CD61",0.353248105459999,1.73093934693003e-06
"82","CD61",0.400676934617888,4.55742442124125e-10
"13","CD61",1.02381025715113,1.0350491778532e-76
"21","CD61",0.962486661960919,1.96789704796649e-39
"4","CD61",1.67324098066029,1.06894938160507e-223
"12","CD61",1.2621022436413,1.61663252967488e-103
"22","CD61",0.883095165433765,7.47867271414988e-49
"23","CD61",1.26565462669666,2.90071170556636e-130
"1","CD61",0.588094707624613,3.96022705045505e-23
"33","CD61",0.755133318272928,4.53343158592218e-26
"2","CD61",-0.0303787776203919,0.645448765134608
"43","CD61",0.363626369846494,2.89171241634388e-05
"34","CD61",0.631332460193607,1.06018802250899e-17
"41","CD61",-0.915855831451399,7.22401300047017e-28
"11","CD61",-0.393617875346934,5.51622005337935e-11
"51","CD61",-0.535742937032141,3.63554596511507e-15
"91","CD61",-1.59877894746569,2.37076064896606e-220
"81","CD61",-3.40729108146746,0
"98","CD117",-1.80850964802876,1.13587102097466e-57
"88","CD117",-1.53860133985646,4.73331030205169e-23
"89","CD117",-3.99997162578035,3.85548933139031e-189
"99","CD117",-2.49819463574133,5.47230057623828e-140
"90","CD117",-2.49432066660482,1.80928497394555e-131
"80","CD117",-1.05542614418045,0.00140390357200233
"100","CD117",-3.21017267428572,2.56072008912836e-251
"96","CD117",3.3067088781679,7.78173614390029e-239
"95","CD117",3.19505543290477,5.95237751421672e-245
"87","CD117",2.90287764148543,3.85426628952302e-170
"97","CD117",1.09351853504296,6.70581968974754e-11
"86","CD117",2.89430161655004,3.7207829761919e-113
"44","CD117",-3.00077986186913,2.7262802713139e-29
"45","CD117",-0.178032996266905,0.147284477087723
"30","CD117",1.58833814520549,1.49029322143373e-142
"20","CD117",1.27420201845353,5.62432509867483e-85
"27","CD117",0.622524906071818,5.32737507630579e-10
"39","CD117",0.519323661194745,1.66535643975274e-20
"9","CD117",0.575846953748925,1.44564555108933e-28
"29","CD117",0.89157088396285,5.44495276423414e-66
"7","CD117",0.286404862736998,3.12642506807974e-08
"5","CD117",0.794657380880665,1.20167189510044e-40
"28","CD117",0.0283650452944357,0.575637463273805
"19","CD117",0.741427594642456,3.32008443091843e-21
"26","CD117",-0.382037521481149,9.47832211662121e-11
"17","CD117",0.19187441722422,0.000671944590200441
"37","CD117",-0.621860307921167,5.26032469206665e-15
"16","CD117",-0.00333971758097018,0.95587628990725
"18","CD117",0.0303941050711121,0.595895723879074
"6","CD117",-0.255698668696529,0.00100658663054074
"49","CD117",0.791430020698996,5.96580990561513e-40
"8","CD117",-0.452270578953331,1.1840059778654e-16
"15","CD117",-1.23480263258507,0.0346065247767793
"36","CD117",-1.27683896015176,2.95994684498734e-65
"35","CD117",-4.674686502179,0.0395541815386428
"66","CD117",-0.313870930808967,0.399782222370129
"38","CD117",0.368682201379998,1.97793769810168e-07
"77","CD117",-0.382495588516681,8.32717354571886e-09
"10","CD117",1.28360914969831,6.18026357596647e-123
"48","CD117",-0.318974567430272,6.90941035439895e-06
"78","CD117",0.649090992488173,3.49021631467003e-26
"40","CD117",1.50989805033816,2.42868423423308e-81
"46","CD117",-1.39281267740459,8.76392877999703e-54
"50","CD117",1.24052278064998,4.37290561495005e-57
"68","CD117",0.314002456856525,4.36822185385719e-05
"57","CD117",-0.246980404510315,0.000130492143007932
"58","CD117",0.214735448582179,0.00295525904268728
"60","CD117",0.100970701371199,0.114927527988341
"47","CD117",-0.508270221613426,1.13660546464539e-08
"69","CD117",-0.644067309223665,2.5511321565442e-18
"56","CD117",-0.188276760853564,0.0127531147806055
"59","CD117",-0.309027958778604,2.19640077063135e-07
"67","CD117",-0.659779000326711,1.23922856294474e-09
"79","CD117",0.46824693837857,4.57265644369598e-12
"70","CD117",1.11259444477869,3.5142109282797e-87
